,index,Unnamed: 0,match,team,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
329,73,73,37,FRA,10.0,-2.0,42.0,0.0,0.0,0.0,0.0,-589.0,404.0,-770.0,0.0,0.0,0.0,2.0,5.969999999999999,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,169.0,168.0,10.200000000000003,0.0,0.0,1.0,2.0,-19552.0,6278.0,-14116.0,93.0,8.8,2.4,37.0,0.06400000000000006,0.0,-1.2000000000000028,1.2,0.0,-1.0,0.0,-1.0,0.0,79.0,80.0,37.166666666666664,-3.0,-1.0,-1.0,0.0,-21174.0,4430.0,-5225.0,21.0,6.166666666666666,-0.16666666666666674,-6.0,5.278333333333325,6.5,-5.5,-1.0,0.0,0.0,0.0,0.0,1.0,99.0,118.0,2.8666666666666742,9.0,4.0,0.0,-2.0,-1286.0,13102.0,-5599.0,186.0,21.433333333333337,2.5666666666666673,37.0,0.05066666666666464,4.899999999999999,-5.366666666666674,0.46666666666666634,0.0,0.0,0.0,0.0,0.0,0
330,74,74,38,AUS,9.0,-5.0,40.0,0.0,0.0,0.0,-1.0,1200.0,814.0,223.0,0.0,0.0,0.0,1.0,-0.14000000000000057,-2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,84.0,89.0,0.75,3.0,0.0,2.0,-1.0,2296.0,4648.0,-2939.0,76.0,11.25,2.0,-16.0,0.990000000000002,-4.0,3.75,0.25,0.0,1.0,0.0,-1.0,2.0,45.0,48.0,-5.5,6.0,2.0,-3.0,-4.0,7968.0,2382.0,-3825.0,18.0,18.333333333333336,4.333333333333333,-48.0,0.3933333333333344,1.6666666666666643,-1.4166666666666572,-0.25,0.0,0.0,0.0,-3.0,-2.0,2.0,5.0,-3.2666666666666657,1.0,-3.0,2.0,4.0,13013.0,4363.0,-1895.0,224.0,24.533333333333335,9.8,43.0,1.8393333333333324,0.2666666666666657,-1.3999999999999986,1.133333333333333,0.0,1.0,0.0,0.0,4.0,-1
331,75,75,38,PER,-9.0,5.0,-40.0,0.0,0.0,0.0,1.0,-1200.0,-814.0,-223.0,0.0,0.0,0.0,-1.0,0.14000000000000057,2.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,-84.0,-89.0,-0.75,-3.0,0.0,-2.0,1.0,-2296.0,-4648.0,2939.0,-76.0,-11.25,-2.0,16.0,-0.990000000000002,4.0,-3.75,-0.25,0.0,-1.0,0.0,1.0,-2.0,-45.0,-48.0,5.5,-6.0,-2.0,3.0,4.0,-7968.0,-2382.0,3825.0,-18.0,-18.333333333333336,-4.333333333333333,48.0,-0.3933333333333344,-1.6666666666666643,1.4166666666666572,0.25,0.0,0.0,0.0,3.0,2.0,-2.0,-5.0,3.2666666666666657,-1.0,3.0,-2.0,-4.0,-13013.0,-4363.0,1895.0,-224.0,-24.533333333333335,-9.8,-43.0,-1.8393333333333324,-0.2666666666666657,1.3999999999999986,-1.133333333333333,0.0,-1.0,0.0,0.0,-4.0,1
332,76,76,39,ARG,6.0,6.0,12.0,0.0,0.0,0.0,-1.0,1651.0,1209.0,-296.0,0.0,0.0,0.0,2.0,11.7,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,200.0,7.450000000000003,2.0,0.0,2.0,4.0,11086.0,12743.0,-4788.0,70.0,3.6999999999999993,0.5499999999999998,12.0,0.5799999999999983,-3.4000000000000057,3.9499999999999993,-0.55,0.0,0.0,0.0,0.0,0.0,64.0,70.0,0.4000000000000057,-3.0,0.0,-2.0,0.0,-10106.0,6831.0,-7159.0,173.0,13.266666666666667,2.4000000000000004,53.0,-1.0186666666666646,5.333333333333329,-6.933333333333337,1.6,0.0,0.0,0.0,0.0,0.0,41.0,45.0,-12.5,0.0,1.0,-5.0,0.0,-9128.0,1650.0,-8785.0,-44.0,20.16666666666667,2.333333333333333,-38.0,2.866666666666667,3.0,-3.8333333333333393,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1
333,77,77,39,NGA,-6.0,-6.0,-12.0,0.0,0.0,0.0,1.0,-1651.0,-1209.0,296.0,0.0,0.0,0.0,-2.0,-11.7,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.0,-200.0,-7.450000000000003,-2.0,0.0,-2.0,-4.0,-11086.0,-12743.0,4788.0,-70.0,-3.6999999999999993,-0.5499999999999998,-12.0,-0.5799999999999983,3.4000000000000057,-3.9499999999999993,0.55,0.0,0.0,0.0,0.0,0.0,-64.0,-70.0,-0.4000000000000057,3.0,0.0,2.0,0.0,10106.0,-6831.0,7159.0,-173.0,-13.266666666666667,-2.4000000000000004,-53.0,1.0186666666666646,-5.333333333333329,6.933333333333337,-1.6,0.0,0.0,0.0,0.0,0.0,-41.0,-45.0,12.5,0.0,-1.0,5.0,0.0,9128.0,-1650.0,8785.0,44.0,-20.16666666666667,-2.333333333333333,38.0,-2.866666666666667,-3.0,3.8333333333333393,-0.8333333333333333,0.0,0.0,0.0,0.0,0.0,-1
334,78,78,40,CRO,1.0,0.0,4.0,0.0,0.0,0.0,0.0,-1400.0,237.0,-618.0,0.0,0.0,0.0,1.0,9.070000000000002,2.0,-2.0,0.0,5.0,0.0,0.0,0.0,0.0,83.0,81.0,14.900000000000006,-2.0,-1.0,1.0,0.0,-6090.0,5760.0,-2760.0,18.0,-1.6999999999999993,-2.05,31.0,0.14550000000000196,4.25,-4.75,0.5,0.0,0.0,0.0,2.0,0.0,74.0,46.0,34.8,-7.0,-4.0,1.0,-4.0,-20722.0,-2272.0,-13139.0,-154.0,-7.085714285714285,-4.8,-94.0,0.3694285714285712,0.5999999999999943,0.1999999999999993,-0.7999999999999998,0.0,-1.0,0.0,3.0,-3.0,62.0,73.0,6.166666666666671,5.0,1.0,0.0,4.0,6244.0,8399.0,3373.0,38.0,-10.666666666666664,-9.333333333333332,48.0,-1.5916666666666721,-2.6666666666666714,3.3333333333333286,-0.666666666666667,0.0,0.0,0.0,-1.0,-1.0,1
335,79,79,40,ISL,-1.0,0.0,-4.0,0.0,0.0,0.0,0.0,1400.0,-237.0,618.0,0.0,0.0,0.0,-1.0,-9.070000000000002,-2.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,-83.0,-81.0,-14.900000000000006,2.0,1.0,-1.0,0.0,6090.0,-5760.0,2760.0,-18.0,1.6999999999999993,2.05,-31.0,-0.14550000000000196,-4.25,4.75,-0.5,0.0,0.0,0.0,-2.0,0.0,-74.0,-46.0,-34.8,7.0,4.0,-1.0,4.0,20722.0,2272.0,13139.0,154.0,7.085714285714285,4.8,94.0,-0.3694285714285712,-0.5999999999999943,-0.1999999999999993,0.7999999999999998,0.0,1.0,0.0,-3.0,3.0,-62.0,-73.0,-6.166666666666671,-5.0,-1.0,0.0,-4.0,-6244.0,-8399.0,-3373.0,-38.0,10.666666666666664,9.333333333333332,-48.0,1.5916666666666721,2.6666666666666714,-3.3333333333333286,0.666666666666667,0.0,0.0,0.0,1.0,1.0,-1
336,80,80,41,BRA,-2.0,-10.0,24.0,0.0,0.0,0.0,0.0,-204.0,208.0,-418.0,0.0,0.0,0.0,1.0,8.679999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,66.0,-1.6500000000000057,2.0,2.0,-2.0,1.0,-4786.0,1094.0,-5121.0,-2.0,-3.3499999999999996,-0.30000000000000004,-56.0,-5.883000000000003,6.950000000000003,-5.699999999999999,-1.25,0.0,0.0,0.0,0.0,0.0,59.0,39.0,13.833333333333329,-3.0,1.0,-4.0,0.0,-33235.0,-860.0,-9993.0,-48.0,-8.166666666666668,1.1666666666666665,-37.0,-2.6149999999999984,1.5,-0.8333333333333215,-0.666666666666667,0.0,0.0,0.0,0.0,0.0,72.0,73.0,48.0,4.0,2.0,0.0,3.0,-1260.0,4748.0,2315.0,-101.0,-17.166666666666657,-11.0,47.0,6.32,12.166666666666664,-11.166666666666657,-1.0,0.0,0.0,0.0,0.0,0.0,1
337,81,81,41,SRB,2.0,10.0,-24.0,0.0,0.0,0.0,0.0,204.0,-208.0,418.0,0.0,0.0,0.0,-1.0,-8.679999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.0,-66.0,1.6500000000000057,-2.0,-2.0,2.0,-1.0,4786.0,-1094.0,5121.0,2.0,3.3499999999999996,0.30000000000000004,56.0,5.883000000000003,-6.950000000000003,5.699999999999999,1.25,0.0,0.0,0.0,0.0,0.0,-59.0,-39.0,-13.833333333333329,3.0,-1.0,4.0,0.0,33235.0,860.0,9993.0,48.0,8.166666666666668,-1.1666666666666665,37.0,2.6149999999999984,-1.5,0.8333333333333215,0.666666666666667,0.0,0.0,0.0,0.0,0.0,-72.0,-73.0,-48.0,-4.0,-2.0,0.0,-3.0,1260.0,-4748.0,-2315.0,101.0,17.166666666666657,11.0,-47.0,-6.32,-12.166666666666664,11.166666666666657,1.0,0.0,0.0,0.0,0.0,0.0,-1
338,82,82,42,CRC,-18.0,-23.0,1.0,0.0,0.0,0.0,0.0,-1629.0,-1233.0,144.0,0.0,0.0,0.0,-1.0,-4.719999999999999,3.0,-3.0,0.0,-4.0,0.0,0.0,0.0,0.0,-96.0,-105.0,-1.7333333333333343,2.0,3.0,0.0,-2.0,-1142.0,-2189.0,9268.0,80.0,4.833333333333334,4.7666666666666675,45.0,2.3293333333333344,-5.133333333333326,3.6999999999999993,1.4333333333333331,0.0,0.0,0.0,2.0,-1.0,-99.0,-85.0,-12.066666666666677,5.0,1.0,4.0,-1.0,-26137.0,-4058.0,7059.0,149.0,18.5,6.566666666666666,12.0,-2.007999999999999,-4.13333333333334,2.8999999999999986,1.233333333333333,0.0,-1.0,0.0,0.0,-1.0,-17.0,-25.0,9.0,-5.0,-1.0,1.0,-2.0,-10822.0,-5997.0,-2651.0,-133.0,3.6666666666666643,-1.333333333333334,-48.0,1.4166666666666679,2.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,-1
339,83,83,42,SUI,18.0,23.0,-1.0,0.0,0.0,0.0,0.0,1629.0,1233.0,-144.0,0.0,0.0,0.0,1.0,4.719999999999999,-3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,96.0,105.0,1.7333333333333343,-2.0,-3.0,0.0,2.0,1142.0,2189.0,-9268.0,-80.0,-4.833333333333334,-4.7666666666666675,-45.0,-2.3293333333333344,5.133333333333326,-3.6999999999999993,-1.4333333333333331,0.0,0.0,0.0,-2.0,1.0,99.0,85.0,12.066666666666677,-5.0,-1.0,-4.0,1.0,26137.0,4058.0,-7059.0,-149.0,-18.5,-6.566666666666666,-12.0,2.007999999999999,4.13333333333334,-2.8999999999999986,-1.233333333333333,0.0,1.0,0.0,0.0,1.0,17.0,25.0,-9.0,5.0,1.0,-1.0,2.0,10822.0,5997.0,2651.0,133.0,-3.6666666666666643,1.333333333333334,48.0,-1.4166666666666679,-2.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,1
340,84,84,43,GER,18.0,6.0,36.0,0.0,0.0,0.0,0.0,641.0,1042.0,-612.0,3.0,1.0,0.0,5.0,5.260000000000002,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,192.0,13.25,4.0,0.0,-1.0,5.0,-24117.0,7342.0,-17645.0,54.0,14.416666666666668,3.0,-23.0,-0.22166666666666401,-1.5833333333333286,1.75,-0.16666666666666652,0.0,0.0,0.0,0.0,0.0,208.0,226.0,8.299999999999997,10.0,1.0,-8.0,3.0,-21128.0,10846.0,-11713.0,184.0,19.9,4.733333333333334,-31.0,-1.894666666666673,4.166666666666671,-3.933333333333337,-0.2333333333333334,0.0,0.0,0.0,0.0,0.0,45.0,58.0,-11.333333333333329,1.0,0.0,0.0,1.0,-7750.0,9287.0,-173.0,150.0,36.5,18.666666666666668,18.0,-3.2716666666666647,6.333333333333329,-4.833333333333332,-1.5,0.0,0.0,0.0,0.0,0.0,-1
341,85,85,43,KOR,-18.0,-6.0,-36.0,0.0,0.0,0.0,0.0,-641.0,-1042.0,612.0,-3.0,-1.0,0.0,-5.0,-5.260000000000002,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-186.0,-192.0,-13.25,-4.0,0.0,1.0,-5.0,24117.0,-7342.0,17645.0,-54.0,-14.416666666666668,-3.0,23.0,0.22166666666666401,1.5833333333333286,-1.75,0.16666666666666652,0.0,0.0,0.0,0.0,0.0,-208.0,-226.0,-8.299999999999997,-10.0,-1.0,8.0,-3.0,21128.0,-10846.0,11713.0,-184.0,-19.9,-4.733333333333334,31.0,1.894666666666673,-4.166666666666671,3.933333333333337,0.2333333333333334,0.0,0.0,0.0,0.0,0.0,-45.0,-58.0,11.333333333333329,-1.0,0.0,0.0,-1.0,7750.0,-9287.0,173.0,-150.0,-36.5,-18.666666666666668,-18.0,3.2716666666666647,-6.333333333333329,4.833333333333332,1.5,0.0,0.0,0.0,0.0,0.0,1
342,86,86,44,MEX,17.0,1.0,60.0,0.0,0.0,1.0,0.0,-1506.0,-88.0,-865.0,0.0,0.0,0.0,3.0,2.6999999999999993,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,195.0,10.5,2.0,-1.0,1.0,3.0,1553.0,8522.0,-6302.0,51.0,4.5,0.0,-2.0,1.0250000000000021,-2.75,3.25,-0.5,0.0,0.0,0.0,0.0,0.0,31.0,28.0,10.666666666666671,-3.0,0.0,1.0,-3.0,-5744.0,1290.0,-13349.0,-8.0,13.25,0.4166666666666665,-24.0,0.201666666666668,5.416666666666671,-5.666666666666664,0.25,0.0,0.0,0.0,0.0,0.0,42.0,51.0,14.533333333333331,7.0,-1.0,0.0,-1.0,8769.0,8496.0,-2266.0,220.0,19.266666666666673,3.4000000000000004,26.0,-0.3966666666666683,7.733333333333334,-7.666666666666664,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,-1
343,87,87,44,SWE,-17.0,-1.0,-60.0,0.0,0.0,-1.0,0.0,1506.0,88.0,865.0,0.0,0.0,0.0,-3.0,-2.6999999999999993,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.0,-195.0,-10.5,-2.0,1.0,-1.0,-3.0,-1553.0,-8522.0,6302.0,-51.0,-4.5,0.0,2.0,-1.0250000000000021,2.75,-3.25,0.5,0.0,0.0,0.0,0.0,0.0,-31.0,-28.0,-10.666666666666671,3.0,0.0,-1.0,3.0,5744.0,-1290.0,13349.0,8.0,-13.25,-0.4166666666666665,24.0,-0.201666666666668,-5.416666666666671,5.666666666666664,-0.25,0.0,0.0,0.0,0.0,0.0,-42.0,-51.0,-14.533333333333331,-7.0,1.0,0.0,1.0,-8769.0,-8496.0,2266.0,-220.0,-19.266666666666673,-3.4000000000000004,-26.0,0.3966666666666683,-7.733333333333334,7.666666666666664,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,1
344,88,88,45,BEL,2.0,8.0,-12.0,0.0,0.0,0.0,0.0,-907.0,-316.0,-209.0,0.0,0.0,0.0,-2.0,-2.2699999999999996,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0,-87.0,5.142857142857139,-4.0,0.0,1.0,-4.0,-30750.0,-10995.0,-13527.0,-187.0,-13.75,-3.75,-86.0,-0.19214285714285495,2.9285714285714306,-3.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,139.0,160.0,0.20000000000000284,6.0,1.0,4.0,2.0,-17774.0,12981.0,13447.0,99.0,-10.9,-3.7,130.0,0.5079999999999991,1.0,-1.8999999999999986,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,-5.0,-9.0,1.3333333333333286,0.0,2.0,-2.0,0.0,-2983.0,-1077.0,-1849.0,-43.0,-18.33333333333333,-5.999999999999999,-42.0,-1.5366666666666688,3.6666666666666714,-3.6666666666666643,0.0,0.0,0.0,0.0,0.0,0.0,1
345,89,89,45,ENG,-2.0,-8.0,12.0,0.0,0.0,0.0,0.0,907.0,316.0,209.0,0.0,0.0,0.0,2.0,2.2699999999999996,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,87.0,-5.142857142857139,4.0,0.0,-1.0,4.0,30750.0,10995.0,13527.0,187.0,13.75,3.75,86.0,0.19214285714285495,-2.9285714285714306,3.0,-0.0714285714285714,0.0,0.0,0.0,0.0,0.0,-139.0,-160.0,-0.20000000000000284,-6.0,-1.0,-4.0,-2.0,17774.0,-12981.0,-13447.0,-99.0,10.9,3.7,-130.0,-0.5079999999999991,-1.0,1.8999999999999986,-0.8999999999999999,0.0,0.0,0.0,0.0,0.0,5.0,9.0,-1.3333333333333286,0.0,-2.0,2.0,0.0,2983.0,1077.0,1849.0,43.0,18.33333333333333,5.999999999999999,42.0,1.5366666666666688,-3.6666666666666714,3.6666666666666643,0.0,0.0,0.0,0.0,0.0,0.0,-1
346,90,90,46,PAN,-11.0,-3.0,-33.0,0.0,0.0,0.0,-1.0,1087.0,-252.0,991.0,1.0,0.0,0.0,1.0,9.79,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-156.0,-159.0,-9.049999999999997,1.0,0.0,-6.0,-4.0,14870.0,-10184.0,6362.0,-44.0,-8.15,-3.2,-42.0,-1.0749999999999957,6.049999999999997,-5.050000000000001,-1.0,0.0,0.0,0.0,0.0,1.0,-21.0,-13.0,-8.0,5.0,3.0,7.0,16.0,39751.0,3163.0,19572.0,64.0,-0.7333333333333307,-0.9333333333333331,117.0,-0.7966666666666598,2.5333333333333456,-2.933333333333337,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,-138.0,-167.0,-10.666666666666657,-12.0,-6.0,-2.0,-9.0,-20233.0,-16581.0,-6195.0,-119.0,7.4999999999999964,1.0,-90.0,-1.5416666666666679,2.0,-3.1666666666666714,1.1666666666666665,0.0,0.0,0.0,-2.0,1.0,-1
347,91,91,46,TUN,11.0,3.0,33.0,0.0,0.0,0.0,1.0,-1087.0,252.0,-991.0,-1.0,0.0,0.0,-1.0,-9.79,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,156.0,159.0,9.049999999999997,-1.0,0.0,6.0,4.0,-14870.0,10184.0,-6362.0,44.0,8.15,3.2,42.0,1.0749999999999957,-6.049999999999997,5.050000000000001,1.0,0.0,0.0,0.0,0.0,-1.0,21.0,13.0,8.0,-5.0,-3.0,-7.0,-16.0,-39751.0,-3163.0,-19572.0,-64.0,0.7333333333333307,0.9333333333333331,-117.0,0.7966666666666598,-2.5333333333333456,2.933333333333337,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,138.0,167.0,10.666666666666657,12.0,6.0,2.0,9.0,20233.0,16581.0,6195.0,119.0,-7.4999999999999964,-1.0,90.0,1.5416666666666679,-2.0,3.1666666666666714,-1.1666666666666665,0.0,0.0,0.0,2.0,-1.0,1
348,92,92,47,JPN,-4.0,-5.0,-1.0,0.0,0.0,0.0,0.0,-511.0,-49.0,-112.0,0.0,0.0,0.0,2.0,10.509999999999998,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,-3.4000000000000057,1.0,0.0,-7.0,-3.0,13005.0,5094.0,5603.0,59.0,4.199999999999999,1.0499999999999998,73.0,0.9909999999999997,-6.0,5.199999999999999,0.8,0.0,0.0,0.0,0.0,0.0,63.0,48.0,11.433333333333323,-3.0,0.0,7.0,-3.0,-7605.0,-5937.0,-6760.0,-139.0,-10.3,-2.5,-59.0,-0.0813333333333297,1.1333333333333258,-0.5333333333333279,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,5.0,13.0,-8.166666666666671,1.0,1.0,3.0,3.0,8169.0,2654.0,2752.0,63.0,-6.833333333333343,-5.833333333333334,52.0,0.4433333333333316,-0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1
349,93,93,47,POL,4.0,5.0,1.0,0.0,0.0,0.0,0.0,511.0,49.0,112.0,0.0,0.0,0.0,-2.0,-10.509999999999998,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,-39.0,3.4000000000000057,-1.0,0.0,7.0,3.0,-13005.0,-5094.0,-5603.0,-59.0,-4.199999999999999,-1.0499999999999998,-73.0,-0.9909999999999997,6.0,-5.199999999999999,-0.8,0.0,0.0,0.0,0.0,0.0,-63.0,-48.0,-11.433333333333323,3.0,0.0,-7.0,3.0,7605.0,5937.0,6760.0,139.0,10.3,2.5,59.0,0.0813333333333297,-1.1333333333333258,0.5333333333333279,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-5.0,-13.0,8.166666666666671,-1.0,-1.0,-3.0,-3.0,-8169.0,-2654.0,-2752.0,-63.0,6.833333333333343,5.833333333333334,-52.0,-0.4433333333333316,0.5,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1
350,94,94,48,COL,19.0,16.0,35.0,0.0,0.0,0.0,0.0,-665.0,-262.0,-389.0,-3.0,0.0,0.0,-1.0,-6.050000000000001,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,121.0,12.0,1.0,1.0,0.0,2.0,11131.0,3843.0,3729.0,-33.0,-2.0,-1.0,69.0,0.5799999999999983,-0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,46.0,59.0,-5.666666666666657,0.0,1.0,3.0,6.0,13222.0,5210.0,4064.0,187.0,4.5,0.4999999999999998,61.0,1.19166666666667,-1.0,0.16666666666666075,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,-35.0,-46.0,7.333333333333329,-5.0,-3.0,-3.0,-7.0,-20521.0,-7687.0,-8006.0,-168.0,2.8333333333333357,-0.33333333333333304,-112.0,-1.6499999999999986,-7.0,7.666666666666664,-0.666666666666667,0.0,0.0,0.0,0.0,0.0,1
351,95,95,48,SEN,-19.0,-16.0,-35.0,0.0,0.0,0.0,0.0,665.0,262.0,389.0,3.0,0.0,0.0,1.0,6.050000000000001,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,-121.0,-12.0,-1.0,-1.0,0.0,-2.0,-11131.0,-3843.0,-3729.0,33.0,2.0,1.0,-69.0,-0.5799999999999983,0.75,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,-46.0,-59.0,5.666666666666657,0.0,-1.0,-3.0,-6.0,-13222.0,-5210.0,-4064.0,-187.0,-4.5,-0.4999999999999998,-61.0,-1.19166666666667,1.0,-0.16666666666666075,-0.8333333333333333,0.0,0.0,0.0,0.0,0.0,35.0,46.0,-7.333333333333329,5.0,3.0,3.0,7.0,20521.0,7687.0,8006.0,168.0,-2.8333333333333357,0.33333333333333304,112.0,1.6499999999999986,7.0,-7.666666666666664,0.666666666666667,0.0,0.0,0.0,0.0,0.0,-1
352,96,96,49,POR,-7.0,-18.0,22.0,0.0,0.0,0.0,0.0,1309.0,828.0,149.0,1.0,1.0,0.0,3.0,8.790000000000001,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,142.0,8.333333333333329,4.0,1.0,3.0,6.0,11680.0,10842.0,-1928.0,116.0,11.583333333333332,0.8333333333333335,57.0,1.254999999999999,-4.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,163.0,168.0,13.057142857142864,6.0,1.0,-1.0,-2.0,-14647.0,5860.0,-17376.0,87.0,22.228571428571428,4.714285714285714,-54.0,-1.1988571428571397,-1.4571428571428626,1.857142857142854,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,25.0,26.0,15.666666666666664,4.0,0.0,-2.0,-3.0,2956.0,6057.0,-3664.0,170.0,31.083333333333332,14.5,11.0,-0.8266666666666644,5.583333333333329,-5.666666666666664,0.08333333333333326,0.0,0.0,0.0,0.0,0.0,-1
353,97,97,49,URU,7.0,18.0,-22.0,0.0,0.0,0.0,0.0,-1309.0,-828.0,-149.0,-1.0,-1.0,0.0,-3.0,-8.790000000000001,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.0,-142.0,-8.333333333333329,-4.0,-1.0,-3.0,-6.0,-11680.0,-10842.0,1928.0,-116.0,-11.583333333333332,-0.8333333333333335,-57.0,-1.254999999999999,4.0,-3.5,-0.5,0.0,0.0,0.0,0.0,0.0,-163.0,-168.0,-13.057142857142864,-6.0,-1.0,1.0,2.0,14647.0,-5860.0,17376.0,-87.0,-22.228571428571428,-4.714285714285714,54.0,1.1988571428571397,1.4571428571428626,-1.857142857142854,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,-25.0,-26.0,-15.666666666666664,-4.0,0.0,2.0,3.0,-2956.0,-6057.0,3664.0,-170.0,-31.083333333333332,-14.5,-11.0,0.8266666666666644,-5.583333333333329,5.666666666666664,-0.08333333333333326,0.0,0.0,0.0,0.0,0.0,1
354,98,98,50,ARG,6.0,3.0,12.0,0.0,0.0,0.0,0.0,160.0,316.0,-291.0,0.0,0.0,0.0,0.0,4.109999999999999,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,158.0,175.0,2.5833333333333286,0.0,0.0,9.0,6.0,10523.0,8140.0,490.0,108.0,0.3333333333333339,3.083333333333333,65.0,0.8825000000000003,-1.3333333333333286,0.25,1.083333333333333,0.0,3.0,0.0,6.0,0.0,16.0,32.0,-4.849999999999994,1.0,1.0,-8.0,0.0,5492.0,6298.0,-2326.0,163.0,18.65,3.7,16.0,-1.0404999999999944,4.400000000000006,-4.399999999999999,0.0,0.0,0.0,0.0,-2.0,0.0,-4.0,-14.0,-0.29999999999999716,-1.0,-1.0,-7.0,0.0,-17115.0,-4454.0,-8349.0,-112.0,23.7,7.6,-68.0,0.5569999999999986,6.400000000000006,-5.600000000000001,-0.7999999999999998,0.0,-1.0,0.0,0.0,-4.0,-1
